LOTNO,品番,検査日,検査者1,加工元,検査数,良品数,不良数,不良1,不良2,不良3,不良4,不良5
003177,42,2020-08-26,大山,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
003178,42,2017-08-10,山田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003179,20,2020-08-26,有田,YYY,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
003180,42,2017-08-10,山田,XXX,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
003181,20,2020-08-26,有田,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
003182,61,2017-08-10,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003183,20,2020-08-26,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
003184,61,2017-08-10,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003185,20,2020-08-26,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003186,61,2017-08-10,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003187,20,2020-08-26,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003188,61,2017-08-10,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003189,42,2020-08-26,山田,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003190,61,2017-08-10,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003191,42,2020-08-26,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003192,61,2017-08-10,佐藤,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003193,42,2020-08-26,山田,YYY,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
003194,64,2017-08-10,藤田,XXX,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
003195,44,2020-08-26,大山,ZZZ,250,250.0,0.0,0.0,0.0,0.0,0.0,0.0
003196,71,2017-08-10,有田,XXX,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
003197,51,2020-08-26,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003198,71,2017-08-10,有田,XXX,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
003199,51,2020-08-26,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003200,73,2017-08-10,大山,XXX,256,253.0,3.0,3.0,0.0,0.0,0.0,0.0
003201,61,2020-08-26,山田,YYY,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
003202,73,2017-08-10,山田,XXX,164,164.0,0.0,0.0,0.0,0.0,0.0,0.0
003203,61,2020-08-26,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003204,73,2017-08-10,藤田,XXX,182,182.0,0.0,0.0,0.0,0.0,0.0,0.0
003205,61,2020-08-26,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003206,61,2017-08-17,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003207,71,2020-08-26,有田,YYY,64,64.0,0.0,0.0,0.0,0.0,0.0,0.0
003208,72,2017-08-17,藤田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003209,71,2020-08-26,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
003210,73,2017-08-17,藤田,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
003211,64,2020-08-26,山田,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003212,73,2017-08-17,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003213,71,2020-08-26,有田,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
003214,73,2017-08-17,山田,YYY,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
003215,19,2020-08-27,山田,WWW,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003216,73,2017-08-17,藤田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003217,19,2020-08-27,田中,ZZZ,60,58.0,2.0,2.0,0.0,0.0,0.0,0.0
003218,73,2017-08-17,藤田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003219,19,2020-08-27,有田,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003220,42,2017-08-19,有田,XXX,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
003221,19,2020-08-27,有田,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003222,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003223,19,2020-08-27,有田,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003224,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003225,20,2020-08-27,田中,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
003226,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003227,20,2020-08-27,田中,ZZZ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
003228,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003229,18,2020-08-27,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003230,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003231,18,2020-08-27,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003232,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003233,18,2020-08-27,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003234,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003235,42,2020-08-27,山田,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003236,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003237,42,2020-08-27,山田,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003238,42,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003239,18,2020-08-27,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003240,44,2017-08-19,有田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003241,19,2020-08-27,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003242,44,2017-08-19,有田,XXX,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
003243,42,2020-08-27,山田,WWW,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003244,44,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003245,19,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003246,51,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003247,19,2020-08-27,有田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
003248,64,2017-08-19,有田,XXX,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003249,19,2020-08-27,山田,VVV,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
003250,71,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003251,19,2020-08-27,山田,YYY,10,9.0,1.0,1.0,0.0,0.0,0.0,0.0
003252,71,2017-08-19,有田,XXX,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003253,19,2020-08-27,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003254,71,2017-08-19,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003255,19,2020-08-27,大山,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003256,73,2017-08-19,有田,VVV,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
003257,19,2020-08-27,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003258,73,2017-08-19,有田,VVV,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
003259,20,2020-08-27,有田,VVV,46,46.0,0.0,0.0,0.0,0.0,0.0,0.0
003260,73,2017-08-19,有田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003261,20,2020-08-27,山田,YYY,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
003262,73,2017-08-19,有田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
003263,20,2020-08-27,山田,YYY,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0
003264,73,2017-08-19,有田,VVV,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0
003265,20,2020-08-27,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003266,73,2017-08-19,有田,VVV,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
003267,20,2020-08-27,山田,YYY,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0
003268,73,2017-08-19,有田,VVV,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0
003269,20,2020-08-27,有田,VVV,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0
003270,42,2017-08-21,有田,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003271,20,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003272,42,2017-08-21,有田,XXX,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003273,20,2020-08-27,大山,VVV,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003274,42,2017-08-21,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003275,20,2020-08-27,大山,VVV,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0
003276,42,2017-08-21,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003277,42,2020-08-27,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003278,42,2017-08-21,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003279,42,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003280,42,2017-08-21,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003281,42,2020-08-27,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003282,44,2017-08-21,大山,XXX,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
003283,42,2020-08-27,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003284,64,2017-08-21,藤田,XXX,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0
003285,44,2020-08-27,田中,ZZZ,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0
003286,71,2017-08-21,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003287,42,2020-08-27,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003288,71,2017-08-21,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003289,51,2020-08-27,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003290,42,2017-08-22,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003291,61,2020-08-27,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003292,42,2017-08-22,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003293,61,2020-08-27,山田,YYY,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003294,42,2017-08-22,山田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003295,61,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003296,42,2017-08-22,山田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003297,61,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003298,42,2017-08-22,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003299,61,2020-08-27,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003300,42,2017-08-22,有田,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
003301,61,2020-08-27,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003302,42,2017-08-22,有田,ZZZ,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0
003303,61,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003304,42,2017-08-22,有田,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
003305,61,2020-08-27,山田,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003306,42,2017-08-22,山田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003307,61,2020-08-27,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003308,42,2017-08-22,山田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003309,61,2020-08-27,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003310,42,2017-08-22,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003311,61,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003312,42,2017-08-22,有田,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003313,61,2020-08-27,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003314,42,2017-08-22,山田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
003315,61,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003316,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003317,61,2020-08-27,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003318,42,2017-08-22,有田,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
003319,64,2020-08-27,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003320,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003321,71,2020-08-27,山田,VVV,3,2.0,1.0,0.0,0.0,1.0,0.0,0.0
003322,42,2017-08-22,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003323,74,2020-08-27,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003324,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003325,74,2020-08-27,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
003326,42,2017-08-22,有田,XXX,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
003327,61,2020-08-27,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003328,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003329,61,2020-08-27,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003330,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003331,61,2020-08-27,大山,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003332,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003333,74,2020-08-27,山田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003334,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003335,61,2020-08-27,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003336,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003337,61,2020-08-27,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003338,42,2017-08-22,有田,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003339,71,2020-08-27,山田,WWW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003340,42,2017-08-22,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003341,74,2020-08-27,有田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
003342,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003343,19,2020-08-28,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003344,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003345,19,2020-08-28,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003346,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003347,19,2020-08-28,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003348,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003349,20,2020-08-28,大山,ZZZ,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
003350,42,2017-08-22,山田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003351,20,2020-08-28,大山,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003352,42,2017-08-22,山田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003353,20,2020-08-28,山田,ZZZ,210,210.0,0.0,0.0,0.0,0.0,0.0,0.0
003354,42,2017-08-22,山田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003355,20,2020-08-28,有田,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
003356,42,2017-08-22,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003357,20,2020-08-28,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003358,42,2017-08-22,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003359,20,2020-08-28,大山,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003360,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003361,20,2020-08-28,有田,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003362,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003363,20,2020-08-28,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003364,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003365,20,2020-08-28,大山,VVV,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0
003366,42,2017-08-22,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003367,20,2020-08-28,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003368,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003369,20,2020-08-28,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003370,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003371,20,2020-08-28,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003372,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003373,20,2020-08-28,大山,VVV,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0
003374,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003375,61,2020-08-28,有田,ZZZ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
003376,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003377,18,2020-08-31,有田,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
003378,42,2017-08-22,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003379,18,2020-08-31,鈴木,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
003380,42,2017-08-22,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003381,18,2020-08-31,鈴木,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
003382,51,2017-08-22,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003383,18,2020-08-31,鈴木,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003384,64,2017-08-22,大山,XXX,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
003385,19,2020-08-31,鈴木,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003386,73,2017-08-22,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003387,20,2020-08-31,山田,ZZZ,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
003388,42,2017-08-23,藤田,ZZZ,160,160.0,0.0,0.0,0.0,0.0,0.0,0.0
003389,20,2020-08-31,大山,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
003390,42,2017-08-23,有田,ZZZ,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
003391,42,2020-08-31,田中,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
003392,42,2017-08-23,佐藤,ZZZ,155,155.0,0.0,0.0,0.0,0.0,0.0,0.0
003393,42,2020-08-31,藤田,ZZZ,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
003394,42,2017-08-23,藤田,ZZZ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
003395,19,2020-08-31,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
003396,42,2017-08-23,有田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
003397,19,2020-08-31,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003398,42,2017-08-23,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003399,42,2020-08-31,有田,ZZZ,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
003400,42,2017-08-23,有田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003401,42,2020-08-31,鈴木,ZZZ,105,105.0,0.0,0.0,0.0,0.0,0.0,0.0
003402,42,2017-08-23,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003403,42,2020-08-31,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003404,42,2017-08-23,有田,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003405,42,2020-08-31,鈴木,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
003406,42,2017-08-23,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003407,42,2020-08-31,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003408,42,2017-08-23,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003409,44,2020-08-31,山田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003410,42,2017-08-23,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003411,44,2020-08-31,鈴木,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003412,42,2017-08-23,有田,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003413,61,2020-08-31,鈴木,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003414,42,2017-08-23,有田,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003415,61,2020-08-31,田中,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003416,42,2017-08-23,有田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003417,61,2020-08-31,田中,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003418,51,2017-08-23,有田,ZZZ,85,85.0,0.0,0.0,0.0,0.0,0.0,0.0
003419,61,2020-08-31,田中,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003420,61,2017-08-23,有田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003421,64,2020-08-31,田中,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003422,61,2017-08-23,有田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003423,61,2020-08-31,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003424,71,2017-08-23,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003425,64,2020-08-31,田中,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003426,42,2017-08-24,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003427,71,2020-08-31,藤田,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003428,44,2017-08-24,有田,YYY,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
003429,61,2020-08-31,有田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003430,64,2017-08-24,有田,VVV,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003431,61,2020-08-31,山田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
003432,64,2017-08-24,有田,VVV,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0
003433,61,2020-08-31,大山,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
003434,73,2017-08-24,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003435,61,2020-08-31,藤田,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003436,73,2017-08-24,有田,VVV,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003437,61,2020-08-31,田中,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003438,73,2017-08-24,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003439,61,2020-08-31,田中,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003440,73,2017-08-24,有田,VVV,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003441,61,2020-08-31,田中,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003442,42,2017-08-28,山田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
003443,61,2020-08-31,藤田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003444,42,2017-08-28,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003445,61,2020-08-31,田中,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
003446,42,2017-08-28,山田,YYY,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
003447,61,2020-08-31,藤田,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003448,42,2017-08-28,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
003449,61,2020-08-31,山田,ZZZ,65,65.0,0.0,0.0,0.0,0.0,0.0,0.0
003450,42,2017-08-28,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003451,61,2020-08-31,鈴木,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
003452,42,2017-08-28,有田,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
003453,64,2020-08-31,田中,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
003454,42,2017-08-28,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003455,64,2020-08-31,田中,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
