"LOTNO","UDATE","SNO","PAL_1","PAL_2","PAL_3"
"a001",2021/06/01 8:01:50,2022,20.33158,1.3664848,0.10008
"a001",2021/06/01 8:01:50,2023,19.69691,0.89122,0.03677
"a001",2021/06/01 8:01:50,2024,20.60355,1.29566,0.03581
"a001",2021/06/01 8:01:50,2025,20.71744,1.50114049,0.03606
"a001",2021/06/01 8:01:50,2026,21.08663,1.03319,0.05374
"a001",2021/06/01 8:01:50,2027,22.06862,0.8853616,0.06489
"a001",2021/06/01 8:01:50,2028,0,0,0
"a001",2021/06/01 8:01:50,2029,21.81952,1.4710307,0.08515
"a001",2021/06/01 8:01:50,2030,20.74822,1.702951,0.02722
"a001",2021/06/01 8:01:50,2031,21.6274,0.7795555,0.08079
"a001",2021/06/01 8:01:50,2032,21.48284,1.5676797,0.0441
"a001",2021/06/01 8:01:50,2033,22.2499,0.77141,0.11037
"a001",2021/06/01 8:01:50,2034,0,0,0
"a001",2021/06/01 8:01:50,2035,20.04746,1.2803145,0.04819
"a001",2021/06/01 8:01:50,2036,20.85131,1.08123213,0.03989
"a001",2021/06/01 8:01:50,2037,21.10178,0.94575,0.02774
"a001",2021/06/01 8:01:50,2038,20.24752,1.02815359,0.07439
"a001",2021/06/01 8:01:50,2039,21.30544,1.0222,0.0745
"a001",2021/06/01 8:01:50,2040,20.42084,0.78625,0.04878
"a001",2021/06/01 8:01:50,2041,21.42273,1.16489,0.02815
"a001",2021/06/01 8:01:50,2042,20.91993,2.392844,0.11175
"a001",2021/06/01 8:01:50,2043,21.90707,1.6022142,0.02768
"a001",2021/06/01 8:01:50,2044,21.10704,0.7677428,0.05662
"a001",2021/06/01 8:01:50,2045,21.5902,0.9696746,0.03007
"a001",2021/06/01 8:01:50,2046,21.11466,0.8392,0.08339
"a001",2021/06/01 8:01:50,2047,21.3815,0.98526,0.06448
"a001",2021/06/01 8:01:50,2048,20.99306,1.05901,0.02923
"a001",2021/06/01 8:01:50,2049,21.1858,4.6170969,0.45697
"a001",2021/06/01 8:01:50,2050,21.3052,0.7812,0.08115
"a001",2021/06/01 8:01:50,2051,21.16076,0.6771,0.03685
"a001",2021/06/01 8:01:50,2052,21.38266,2.8172939,0.03123
"a001",2021/06/01 8:01:50,2053,20.15639,2.07517,0.03447
"a001",2021/06/01 8:01:50,2054,21.41585,1.34489,0.03854
"a001",2021/06/01 8:01:50,2055,20.7219,1.77117,0.03948
"a001",2021/06/01 8:01:50,2056,20.08916,0.6882,0.0328
"a001",2021/06/01 8:01:50,2057,20.53157,1.7488,0.05782
"a001",2021/06/01 8:01:50,2058,19.82684,1.03637,0.05298
"a001",2021/06/01 8:01:50,2059,20.26297,2.0084,0.0286
"a001",2021/06/01 8:01:50,2060,20.48329,1.2756,0.06112
"a001",2021/06/01 8:01:50,2061,20.69932,1.36369,0.02616
"a001",2021/06/01 8:01:50,2062,21.12511,1.09261,0.07252
"a001",2021/06/01 8:01:50,2063,21.57035,1.71791,0.06054
"a001",2021/06/01 8:01:50,2064,21.30423,1.47209,0.0617
"a001",2021/06/01 8:01:50,2065,22.07222,1.53411,0.0374
"a001",2021/06/01 8:01:50,2066,20.95335,1.56829,0.09001
"a001",2021/06/01 8:01:50,2067,20.72203,0.96978,0.06608
"a001",2021/06/01 8:01:50,2068,21.50641,1.64829,0.0833
"a001",2021/06/01 8:01:50,2069,19.08029,2.8851378,0.07828
"a001",2021/06/01 8:01:50,2070,21.56249,2.213623,0.06638
"a001",2021/06/01 8:01:50,2071,21.21943,0.8759,0.07892
"a001",2021/06/01 8:01:50,2072,21.955,1.3633012,0.08483
"a001",2021/06/01 8:01:50,2073,21.89761,1.6133716,0.02454
"a001",2021/06/01 8:01:50,2074,21.01234,1.57651,0.03572
"a001",2021/06/01 8:01:50,2075,21.46754,1.4395805,0.08414
"a001",2021/06/01 8:01:50,2076,21.23899,1.3417194,0.0783
"a001",2021/06/01 8:01:50,2077,22.54231,2.415088,0.40457
"a001",2021/06/01 8:01:50,2078,21.70852,1.00777,0.05776
"a001",2021/06/01 8:01:50,2079,22.38804,5.2158,0.3208
"a001",2021/06/01 8:01:50,2080,22.25206,0.845196,0.05865
"a001",2021/06/01 8:01:50,2081,23.33822,3.34057,0.09184
"a001",2021/06/01 8:01:50,2082,22.28214,1.3758,0.06481
"a001",2021/06/01 8:01:50,2083,22.04464,3.10787,0.11231
"a001",2021/06/01 8:01:50,2084,21.46572,1.15239,0.03928
"a001",2021/06/01 8:01:50,2085,20.87127,1.56125,0.04621
"a001",2021/06/01 8:01:50,2086,20.90047,0.96425,0.06895
"a001",2021/06/01 8:01:50,2087,21.62838,1.4535,0.07854
"a001",2021/06/01 8:01:50,2088,21.52707,0.94766,0.05105
"a001",2021/06/01 8:01:50,2089,19.91989,0.8649,0.0496
"a001",2021/06/01 8:01:50,2090,19.92212,0.7396,0.03345
"a001",2021/06/01 8:01:50,2091,19.93119,1.1919629,0.05659
"a001",2021/06/01 8:01:50,2092,20.57736,0.7129,0.04345
"a001",2021/06/01 8:01:50,2093,20.26343,0.8191509,0.07727
"a001",2021/06/01 8:01:50,2094,19.9393,1.01476,0.04671
"a001",2021/06/01 8:01:50,2095,19.64586,0.87013,0.06581
"a001",2021/06/01 8:01:50,2096,20.09703,0.72189,0.06608
"a001",2021/06/01 8:01:50,2097,20.54598,0.8097198,0.07377
"a001",2021/06/01 8:01:50,2098,20.70048,1.18955,0.06043
"a001",2021/06/01 8:01:50,2099,22.33881,1.55908,0.04419
"a001",2021/06/01 8:01:50,2100,20.88886,0.96217,0.06401
"a001",2021/06/01 8:01:50,2101,22.24614,1.53607,0.03745
"a001",2021/06/01 8:01:50,2102,21.20097,1.0194513,0.11759
"a001",2021/06/01 8:01:50,2103,20.91523,1.2896276,0.07357
"a001",2021/06/01 8:01:50,2104,21.20037,0.8419972,0.05495
"a001",2021/06/01 8:01:50,2105,21.45942,0.57089,0.04565
"a001",2021/06/01 8:01:50,2106,21.33701,1.02525,0.06246
"a001",2021/06/01 8:01:50,2107,20.81207,1.15554,0.0594
"a001",2021/06/01 8:01:50,2108,20.92309,0.87048,0.03907
"a001",2021/06/01 8:01:50,2109,20.23354,1.6421737,0.03436
"a001",2021/06/01 8:01:50,2110,20.87386,1.1214339,0.10343
"a001",2021/06/01 8:01:50,2111,20.07177,0.96088,0.03811
"a001",2021/06/01 8:01:50,2112,20.06091,0.65586,0.03112
"a001",2021/06/01 8:01:50,2113,20.73495,1.3911133,0.06693
"a001",2021/06/01 8:01:50,2114,20.60955,2.00821,0.13215
"a001",2021/06/01 8:01:50,2115,21.07003,0.76443,0.10057
"a001",2021/06/01 8:01:50,2116,21.28254,0.70533,0.0711
"a001",2021/06/01 8:01:50,2117,21.39509,1.1736251,0.0807
"a001",2021/06/01 8:01:50,2118,21.79861,0.89822,0.10469
"a001",2021/06/01 8:01:50,2119,21.36395,1.02094816,0.05393
"a001",2021/06/01 8:01:50,2120,21.26429,1.0492426,0.06782
"a001",2021/06/01 8:01:50,2121,21.28057,1.92671,0.03914
"a001",2021/06/01 8:01:50,2122,21.53785,2.4313608,0.07819
"a001",2021/06/01 8:01:50,2123,22.12895,37.9778257,0.07963
"a001",2021/06/01 8:01:50,2124,21.79765,1.0792,0.02696
"a001",2021/06/01 8:01:50,2125,20.32832,1.1101078,0.08383
"a001",2021/06/01 8:01:50,2126,20.54387,0.825,0.0368
"a001",2021/06/01 8:01:50,2127,20.85908,0.89287,0.07213
"a001",2021/06/01 8:01:50,2128,21.10935,1.3241438,0.0323
"a001",2021/06/01 8:01:50,2129,21.39377,1.3877,0.10617
"a001",2021/06/01 8:01:50,2130,20.85529,1.3958165,0.04775
"a001",2021/06/01 8:01:50,2131,19.72111,1.07173,0.09356
"a001",2021/06/01 8:01:50,2132,20.7079,1.0671,0.04595
"a001",2021/06/01 8:01:50,2133,21.34908,0.8945091,0.06897
"a001",2021/06/01 8:01:50,2134,21.28397,0.75370601,0.01924
"a001",2021/06/01 8:01:50,2135,21.29675,1.92513,0.07817
"a001",2021/06/01 8:01:50,2136,23.17061,0.79071,0.06582
"a001",2021/06/01 8:01:50,2137,22.6288,0.95449,0.04665
"a001",2021/06/01 8:01:50,2138,21.45594,1.23941,0.08424
"a001",2021/06/01 8:01:50,2139,21.40107,1.34432,0.02942
"a001",2021/06/01 8:01:50,2140,22.31196,1.6710418,0.05389
"a001",2021/06/01 8:01:50,2141,22.64939,1.3059,0.02818
"a001",2021/06/01 8:01:50,2142,22.4017,2.11252,0.05131
"a001",2021/06/01 8:01:50,2143,20.75419,1.1112009,0.06196
"a001",2021/06/01 8:01:50,2144,20.99065,0.7400279,0.08006
"a001",2021/06/01 8:01:50,2145,21.5094,1.9162115,0.0466
"a001",2021/06/01 8:01:50,2146,21.12827,0.50905654,0.12356
"a001",2021/06/01 8:01:50,2147,20.83279,1.51622,0.04833
"a001",2021/06/01 8:01:50,2148,20.35547,1.08038,0.05756
"a001",2021/06/01 8:01:50,2149,21.1826,1.6204768,0.09084
"a001",2021/06/01 8:01:50,2150,21.25955,0.8187942,0.07063
"a001",2021/06/01 8:01:50,2151,20.81445,0.6076,0.06784
"a001",2021/06/01 8:01:50,2152,20.93808,3.1462975,0.077
"a001",2021/06/01 8:01:50,2153,21.68932,0.9852,0.07134
"a001",2021/06/01 8:01:50,2154,21.33178,1.55683,0.04075
"a001",2021/06/01 8:01:50,2155,21.66127,0.63565,0.07976
"a001",2021/06/01 8:01:50,2156,20.89552,1.556889007,0.05907
"a001",2021/06/01 8:01:50,2157,20.62614,0.82861,0.09665
"a001",2021/06/01 8:01:50,2158,0,0,0
"a001",2021/06/01 8:01:50,2159,20.65424,1.33915,0.0582
"a001",2021/06/01 8:01:50,2160,21.50686,1.76097,0.10642
"a001",2021/06/01 8:01:50,2161,20.29877,0.56922,0.0396
"a001",2021/06/01 8:01:50,2162,20.56252,0.96194,0.0751
"a001",2021/06/01 8:01:50,2163,20.67787,7.59209,0.66858
"a001",2021/06/01 8:01:50,2164,19.91158,1.722005,0.03433
"a001",2021/06/01 8:01:50,2165,21.70529,0.9009448,0.10679
"a001",2021/06/01 8:01:50,2166,21.53576,0.8414478,0.09533
"a001",2021/06/01 8:01:50,2167,21.99882,1.0636869,0.06499
"a001",2021/06/01 8:01:50,2168,20.32458,1.15791,0.04966
"a001",2021/06/01 8:01:50,2169,21.83365,0.9603674,0.08568
"a001",2021/06/01 8:01:50,2170,20.93624,1.03601,0.14074
"a001",2021/06/01 8:01:50,2171,21.73511,0.700526,0.03166
"a001",2021/06/01 8:01:50,2172,21.98086,0.8917611,0.06097
"a001",2021/06/01 8:01:50,2173,21.43335,1.0252292,0.04931
"a001",2021/06/01 8:01:50,2174,21.62639,0.84364732,0.0628
"a001",2021/06/01 8:01:50,2175,21.79757,1.00095976,0.05812
"a001",2021/06/01 8:01:50,2176,22.19437,0.81927,0.07214
"a001",2021/06/01 8:01:50,2177,0,0,0
"a001",2021/06/01 8:01:50,2178,0,0,0
"a001",2021/06/01 8:01:50,2179,20.38232,1.4968744,0.04947
"a001",2021/06/01 8:01:50,2180,19.88708,0.8332996,0.03535
"a001",2021/06/01 8:01:50,2181,19.84949,0.8705374,0.01955
"a001",2021/06/01 8:01:50,2182,20.30926,0.6182957,0.05398
"a001",2021/06/01 8:01:50,2183,24.89358,447.045199,4.87965
"a001",2021/06/01 8:01:50,2184,20.59595,1.01898,0.0397
"a001",2021/06/01 8:01:50,2185,20.46998,0.82402,0.0596
"a001",2021/06/01 8:01:50,2186,20.46371,0.6845805,0.08298
"a001",2021/06/01 8:01:50,2187,19.88673,1.0304746,0.04926
"a001",2021/06/01 8:01:50,2188,21.62633,0.73606526,0.03631
"a001",2021/06/01 8:01:50,2189,21.20482,1.7885855,0.07342
"a001",2021/06/01 8:01:50,2190,22.05446,1.03316,0.0545
"a001",2021/06/01 8:01:50,2191,21.29633,1.09166,0.07466
"a001",2021/06/01 8:01:50,2192,20.95264,0.6008281,0.06032
"a001",2021/06/01 8:01:50,2193,21.40829,1.19130492,0.05387
"a001",2021/06/01 8:01:50,2194,21.1211,1.2708186,0.09698
"a001",2021/06/01 8:01:50,2195,20.89438,0.80534,0.07829
"a001",2021/06/01 8:01:50,2196,21.57717,1.46512,0.03602
"a001",2021/06/01 8:01:50,2197,20.24471,1.16235,0.04868
"a001",2021/06/01 8:01:50,2198,0,0,0
"a001",2021/06/01 8:01:50,2199,20.46715,1.0280494,0.09653
"a001",2021/06/01 8:01:50,2200,20.14095,2.64637,0.08009
"a001",2021/06/01 8:01:50,2201,19.60586,2.179149,0.03877
"a001",2021/06/01 8:01:50,2202,20.31194,1.2164,0.04995
"a001",2021/06/01 8:01:50,2203,20.71355,1.40755487,0.08427
"a001",2021/06/01 8:01:50,2204,21.34945,1.31091,0.06668
"a001",2021/06/01 8:01:50,2205,20.66875,1.0225711,0.14282
"a001",2021/06/01 8:01:50,2206,21.59617,0.6000003,0.12282
"a001",2021/06/01 8:01:50,2207,21.72663,1.62849,0.08629
"a001",2021/06/01 8:01:50,2208,21.63268,1.54964,0.0924
"a001",2021/06/01 8:01:50,2209,21.34362,1.2037,0.05028
"a001",2021/06/01 8:01:50,2210,21.69169,1.5966233,0.03941
"a001",2021/06/01 8:01:50,2211,0,0,0
"a001",2021/06/01 8:01:50,2212,20.7882,1.18554,0.03332
"a001",2021/06/01 8:01:50,2213,21.75326,1.36036,0.04421
"a001",2021/06/01 8:01:50,2214,21.08467,1.4625457,0.15913
"a001",2021/06/01 8:01:50,2215,21.43798,1.17983,0.06262
"a001",2021/06/01 8:01:50,2216,21.56185,1.14887397,0.21415
"a001",2021/06/01 8:01:50,2217,21.42473,0.9375211,0.0878
"a001",2021/06/01 8:01:50,2218,0,0,0
"a001",2021/06/01 8:01:50,2219,21.43088,0.8044,0.05557
"a001",2021/06/01 8:01:50,2220,22.17312,1.077776,0.041
"a001",2021/06/01 8:01:50,2221,21.21708,1.018,0.11966
"a001",2021/06/01 8:01:50,2222,21.85871,6.363274,0.58601
"a001",2021/06/01 8:01:50,2223,21.2915,0.6202225,0.03638
"a001",2021/06/01 8:01:50,2224,25.68901,1.0667111,0.10527
"a001",2021/06/01 8:01:50,2225,22.53195,1.9303481,0.03971
"a001",2021/06/01 8:01:50,2226,22.76405,1.0537,0.09769
"a001",2021/06/01 8:01:50,2227,23.83264,4.09275,0.23476
"a001",2021/06/01 8:01:50,2228,24.37116,1.7485133,0.10315
"a001",2021/06/01 8:01:50,2229,22.00553,2.6601472,0.05571
"a001",2021/06/01 8:01:50,2230,22.77944,1.13479,0.04933
"a001",2021/06/01 8:01:50,2231,0,0,0
"a001",2021/06/01 8:01:50,2232,23.62704,1.54916,0.07152
"a001",2021/06/01 8:01:50,2233,20.72125,1.0409065,0.06014
"a001",2021/06/01 8:01:50,2234,20.74724,0.8873,0.04794
"a001",2021/06/01 8:01:50,2235,20.69295,1.19553,0.03979
"a001",2021/06/01 8:01:50,2236,37.78948,153.4320544,18.8248
"a001",2021/06/01 8:01:50,2237,20.78184,0.8178835,0.11588
"a001",2021/06/01 8:01:50,2238,21.29717,1.1633818,0.05474
"a001",2021/06/01 8:01:50,2239,20.73512,0.7804,0.03418
"a001",2021/06/01 8:01:50,2240,20.25274,1.6057856,0.04516
"a001",2021/06/01 8:01:50,2241,20.33574,0.817812,0.11343
"a001",2021/06/01 8:01:50,2242,21.09341,1.27416,0.09261
"a001",2021/06/01 8:01:50,2243,22.01854,1.3622,0.08554
"a001",2021/06/01 8:01:50,2244,21.02192,1.33380449,0.04286
"a001",2021/06/01 8:01:50,2245,21.81225,0.9666113,0.11416
"a001",2021/06/01 8:01:50,2246,20.62675,1.0804319,0.0764
"a001",2021/06/01 8:01:50,2247,21.75504,0.95454,0.0574
"a001",2021/06/01 8:01:50,2248,21.88301,1.2110088,0.03494
"a001",2021/06/01 8:01:50,2249,21.84791,1.7020756,0.05714
"a001",2021/06/01 8:01:50,2250,21.33237,0.78035,0.14815
"a001",2021/06/01 8:01:50,2251,20.4411,1.4178298,0.03583
"a001",2021/06/01 8:01:50,2252,21.79427,1.38766,0.05381
"a001",2021/06/01 8:01:50,2253,19.53724,0.86059,0.05591
"a001",2021/06/01 8:01:50,2254,20.66514,0.6194202,0.0842
"a001",2021/06/01 8:01:50,2255,20.35909,1.996767,0.04226
"a001",2021/06/01 8:01:50,2256,20.83841,32.9353332,0.28456
"a001",2021/06/01 8:01:50,2257,20.86677,0.94756,0.03509
"a001",2021/06/01 8:01:50,2258,20.00572,0.9551797,0.10314
"a001",2021/06/01 8:01:50,2259,21.36496,1.089989,0.03781
"a001",2021/06/01 8:01:50,2260,21.40578,0.93177,0.02845
"a001",2021/06/01 8:01:50,2261,21.3802,0.9886224,0.07718
"a001",2021/06/01 8:01:50,2262,22.66758,2.961202,0.12889
"a001",2021/06/01 8:01:50,2263,21.74342,0.61153,0.09038
"a001",2021/06/01 8:01:50,2264,19.69853,1.31427,0.09768
"a001",2021/06/01 8:01:50,2265,22.41929,2.1111699,0.03931
"a001",2021/06/01 8:01:50,2266,21.61908,1.80662,0.02485
"a001",2021/06/01 8:01:50,2267,21.51229,2.468075,0.08563
"a001",2021/06/01 8:01:50,2268,21.74417,1.8654483,0.03407
"a001",2021/06/01 8:01:50,2269,20.42819,1.0690713,0.03931
"a001",2021/06/01 8:01:50,2270,21.29671,2.0013013,0.05168
"a001",2021/06/01 8:01:50,2271,21.42785,1.3973583,0.10927
"a001",2021/06/01 8:01:50,2272,0,0,0
"a001",2021/06/01 8:01:50,2273,20.85304,1.08037,0.05642
"a001",2021/06/01 8:01:50,2274,21.39894,1.0564118,0.03117
"a001",2021/06/01 8:01:50,2275,21.53068,1.16587,0.08083
"a001",2021/06/01 8:01:50,2276,20.67047,1.12734,0.03815
"a001",2021/06/01 8:01:50,2277,20.58864,0.75719,0.0369
"a001",2021/06/01 8:01:50,2278,22.04064,0.95031,0.03497
"a001",2021/06/01 8:01:50,2279,22.00325,1.2669075,0.06271
"a001",2021/06/01 8:01:50,2280,21.83599,1.21226,0.07706
"a001",2021/06/01 8:01:50,2281,21.56999,1.6104112,0.07597
"a001",2021/06/01 8:01:50,2282,21.18242,0.820761,0.01974
"a001",2021/06/01 8:01:50,2283,23.92908,1.45117,0.04435
"a001",2021/06/01 8:01:50,2284,22.54776,0.80704,0.02126
"a001",2021/06/01 8:01:50,2285,22.03247,0.70409,0.04683
"a001",2021/06/01 8:01:50,2286,22.12469,1.19413,0.05153
"a001",2021/06/01 8:01:50,2287,0,0,0
"a001",2021/06/01 8:01:50,2288,20.73723,1.13547,0.03715
"a001",2021/06/01 8:01:50,2289,0,0,0
"a001",2021/06/01 8:01:50,2290,20.72918,0.6494,0.04279
"a001",2021/06/01 8:01:50,2291,20.9043,1.733419,0.1052
"a001",2021/06/01 8:01:50,2292,21.20847,0.596361,0.09571
"a001",2021/06/01 8:01:50,2293,20.65273,0.75287,0.07056
"a001",2021/06/01 8:01:50,2294,20.707,2.714582,0.07171
"a001",2021/06/01 8:01:50,2295,20.45765,1.8508784,0.04587
"a001",2021/06/01 8:01:50,2296,21.24849,0.8660548,0.08678
"a001",2021/06/01 8:01:50,2297,22.11726,1.0775,0.03409
"a001",2021/06/01 8:01:50,2298,21.32865,0.7991,0.06774
"a001",2021/06/01 8:01:50,2299,21.26473,1.1253476,0.10674
"a001",2021/06/01 8:01:50,2300,21.73227,0.68322,0.06731
"a001",2021/06/01 8:01:50,2301,22.03081,1.24633,0.06047
"a001",2021/06/01 8:01:50,2302,22.51801,2.12643,0.05369
"a001",2021/06/01 8:01:50,2303,21.38258,1.51571,0.03234
"a001",2021/06/01 8:01:50,2304,23.25118,2.0663133,0.1791
"a001",2021/06/01 8:01:50,2305,23.15121,3.281989,0.06993
"a001",2021/06/01 8:01:50,2306,20.73385,0.8206164,0.07044
"a001",2021/06/01 8:01:50,2307,20.52632,0.70490272,0.0581
"a001",2021/06/01 8:01:50,2308,20.32359,0.862,0.05573
"a001",2021/06/01 8:01:50,2309,20.06185,1.5278388,0.06664
"a001",2021/06/01 8:01:50,2310,20.67464,1.07658,0.03613
"a001",2021/06/01 8:01:50,2311,20.81206,1.29145,0.06048
"a001",2021/06/01 8:01:50,2312,20.50823,1.04863,0.10922
"a001",2021/06/01 8:01:50,2313,20.45097,0.74362,0.04133
"a001",2021/06/01 8:01:50,2314,21.25072,0.592766,0.06388
"a001",2021/06/01 8:01:50,2315,21.42899,0.72007852,0.09057
"a001",2021/06/01 8:01:50,2316,21.43196,0.67559,0.06604
"a001",2021/06/01 8:01:50,2317,22.91516,1.04240593,0.08183
"a001",2021/06/01 8:01:50,2318,22.46248,1.0297629,0.09357
"a001",2021/06/01 8:01:50,2319,22.01107,1.8154814,0.11339
"a001",2021/06/01 8:01:50,2320,22.12284,0.548,0.08135
"a001",2021/06/01 8:01:50,2321,0,0,0
"a001",2021/06/01 8:01:50,2322,22.04186,0.8971151,0.06916
"a001",2021/06/01 8:01:50,2323,20.82706,2.0377118,0.07084
"a001",2021/06/01 8:01:50,2324,20.36187,0.93924,0.03956
"a001",2021/06/01 8:01:50,2325,20.17327,1.313,0.04733
"a001",2021/06/01 8:01:50,2326,20.32876,2.718635,0.05369
"a001",2021/06/01 8:01:50,2327,0,0,0
"a001",2021/06/01 8:01:50,2328,20.43019,0.86569,0.06189
"a001",2021/06/01 8:01:50,2329,21.1334,2.8621006,0.03336
"a001",2021/06/01 8:01:50,2330,20.31068,0.703,0.10827
"a001",2021/06/01 8:01:50,2331,20.62093,0.699366,0.02262
"a001",2021/06/01 8:01:50,2332,20.51871,1.1322,0.08225
"a001",2021/06/01 8:01:50,2333,21.78003,0.8527854,0.05051
"a001",2021/06/01 8:01:50,2334,22.39759,4.8298,0.43776
"a001",2021/06/01 8:01:50,2335,21.20677,0.73955,0.05387
"a001",2021/06/01 8:01:50,2336,21.43623,1.29148,0.09727
"a001",2021/06/01 8:01:50,2337,21.5661,2.14974,0.03425
"a001",2021/06/01 8:01:50,2338,20.91683,1.2667111,0.09423
"a001",2021/06/01 8:01:50,2339,20.8853,0.886,0.08528
"a001",2021/06/01 8:01:50,2340,21.1638,1.2493325,0.04294
"a001",2021/06/01 8:01:50,2341,20.39476,1.02046,0.09998
"a001",2021/06/01 8:01:50,2342,20.5024,2.3124662,0.1065
"a001",2021/06/01 8:01:50,2343,21.43581,1.0971,0.05336
"a001",2021/06/01 8:01:50,2344,21.21553,0.90999,0.06272
"a001",2021/06/01 8:01:50,2345,20.43398,1.36828,0.05186
"a001",2021/06/01 8:01:50,2346,21.12013,2.14097,0.0619
"a001",2021/06/01 8:01:50,2347,20.86472,1.87942,0.02872
"a001",2021/06/01 8:01:50,2348,20.56006,1.05323,0.07468
"a001",2021/06/01 8:01:50,2349,21.32379,0.8219,0.03913
"a001",2021/06/01 8:01:50,2350,21.90437,1.859192,0.06523
"a001",2021/06/01 8:01:50,2351,21.68778,1.16213,0.02996
"a001",2021/06/01 8:01:50,2352,20.89622,1.1753018,0.04961
"a001",2021/06/01 8:01:50,2353,21.89823,2.04466,0.03864
"a001",2021/06/01 8:01:50,2354,20.71888,0.88234,0.0454
"a001",2021/06/01 8:01:50,2355,21.59598,0.8682293,0.05223
"a001",2021/06/01 8:01:50,2356,0,0,0
"a001",2021/06/01 8:01:50,2357,0,0,0
"a001",2021/06/01 8:01:50,2358,21.03836,2.00265,0.15168
"a001",2021/06/01 8:01:50,2359,23.77911,1.289,0.0475
"a001",2021/06/01 8:01:50,2360,21.57811,0.87188,0.06388
"a001",2021/06/01 8:01:50,2361,0,0,0
"a001",2021/06/01 8:01:50,2362,22.03348,1.5630871,0.05411
"a001",2021/06/01 8:01:50,2363,23.28433,1.0205872,0.03245
"a001",2021/06/01 8:01:50,2364,0,0,0
"a001",2021/06/01 8:01:50,2365,21.65617,1.18667,0.05485
"a001",2021/06/01 8:01:50,2366,21.15499,1.196723,0.05622
"a001",2021/06/01 8:01:50,2367,21.55264,1.111752,0.05486
"a001",2021/06/01 8:01:50,2368,21.90736,1.5163945,0.07713
"a001",2021/06/01 8:01:50,2369,21.77318,1.24813,0.06476
"a001",2021/06/01 8:01:50,2370,21.86699,1.7226977,0.04983
"a001",2021/06/01 8:01:50,2371,23.90128,4.129948,0.09286
"a001",2021/06/01 8:01:50,2372,22.07845,1.41475,0.10614
"a001",2021/06/01 8:01:50,2373,23.40895,4.299819,0.36785
"a001",2021/06/01 8:01:50,2374,21.26954,1.0705954,0.07181
"a001",2021/06/01 8:01:50,2375,0,0,0
"a001",2021/06/01 8:01:50,2376,23.95094,1.12486,0.03873
"a001",2021/06/01 8:01:50,2377,19.7321,1.26408,0.10469
"a001",2021/06/01 8:01:50,2378,20.29607,1.168159,0.03415
"a001",2021/06/01 8:01:50,2379,20.81548,0.493,0.0528
"a001",2021/06/01 8:01:50,2380,0,0,0
"a001",2021/06/01 8:01:50,2381,20.49226,1.4069495,0.03495
"a001",2021/06/01 8:01:50,2382,20.78066,0.5293,0.08192
"a001",2021/06/01 8:01:50,2383,19.30536,1.0602,0.0511
"a001",2021/06/01 8:01:50,2384,20.06188,0.54895,0.0627
"a001",2021/06/01 8:01:50,2385,19.89628,0.69911,0.08422
"a001",2021/06/01 8:01:50,2386,22.04805,1.2465211,0.04542
"a001",2021/06/01 8:01:50,2387,22.23398,0.88226,0.05838
"a001",2021/06/01 8:01:50,2388,20.88086,0.98195,0.05024
"a001",2021/06/01 8:01:50,2389,21.139,0.48144,0.06112
"a001",2021/06/01 8:01:50,2390,21.13683,0.895665,0.04541
"a001",2021/06/01 8:01:50,2391,21.1266,0.74596,0.13879
"a001",2021/06/01 8:01:50,2392,21.69036,0.90704,0.07874
"a001",2021/06/01 8:01:50,2393,20.7833,0.7530139,0.05262
"a001",2021/06/01 8:01:50,2394,21.30469,1.13601,0.04123
"a001",2021/06/01 8:01:50,2395,20.2538,0.81237,0.08307
"a001",2021/06/01 8:01:50,2396,21.71152,1.028452083,0.06714
"a001",2021/06/01 8:01:50,2397,20.42503,0.7020669,0.04882
"a001",2021/06/01 8:01:50,2398,0,0,0
"a001",2021/06/01 8:01:50,2399,20.93752,1.5375476,0.03687
"a001",2021/06/01 8:01:50,2400,20.50126,1.125538,0.07149
"a001",2021/06/01 8:01:50,2401,20.38048,0.85429924,0.05502
"a001",2021/06/01 8:01:50,2402,20.9678,0.8737955,0.03759
"a001",2021/06/01 8:01:50,2403,20.09761,0.81252,0.08294
"a001",2021/06/01 8:01:50,2404,20.42584,1.27379,0.04014
"a001",2021/06/01 8:01:50,2405,21.61256,1.47671,0.05024
"a001",2021/06/01 8:01:50,2406,21.56307,1.14344,0.02847
"a001",2021/06/01 8:01:50,2407,20.86994,1.7854017,0.04387
"a001",2021/06/01 8:01:50,2408,21.11441,0.968571,0.07495
"a001",2021/06/01 8:01:50,2409,20.84702,1.03159,0.02994
"a001",2021/06/01 8:01:50,2410,21.15373,1.65764,0.06225
"a001",2021/06/01 8:01:50,2411,21.6156,1.5940952,0.07135
"a001",2021/06/01 8:01:50,2412,20.78742,1.3651,0.10995
"a001",2021/06/01 8:01:50,2413,21.18665,1.29974016,0.03593
"a001",2021/06/01 8:01:50,2414,20.40194,1.05995,0.06299
"a001",2021/06/01 8:01:50,2415,0,0,0
"a001",2021/06/01 8:01:50,2416,21.13935,2.24905,0.04192
"a001",2021/06/01 8:01:50,2417,20.68797,1.23248,0.05255
"a001",2021/06/01 8:01:50,2418,21.83559,0.93352,0.02648
"a001",2021/06/01 8:01:50,2419,22.01567,14.7122824,0.62533
"a001",2021/06/01 8:01:50,2420,21.48404,1.04998,0.06321
"a001",2021/06/01 8:01:50,2421,21.40926,1.6005286,0.06147
"a001",2021/06/01 8:01:50,2422,21.08332,1.0754474,0.05672
